INDICE;LATITUDE;LONGITUDE;CODIGO_ROTA;SEQUENCIA;LOGRADOURO;NUMERO
400473016.0;-22.810449;-43.317362;72_212;416.0;TEIXEIRA E SOUSA;76
400095447.0;-22.809001;-43.323219;72_208;420.0;SEBASTIAN BACH;501
400157029.0;-22.817103;-43.319826;72_201;190.0;GAL CORREA E CASTRO;38
400109857.0;-22.815409;-43.3207;72_201;286.0;PROF FRANCA AMARAL;523
401850320.0;-22.80936;-43.326758;72_204;84.0;PROF PIRES SALGADO;367
400255740.0;-22.811797;-43.321174;72_213;119.0;JORN GERALDO ROCHA;640
400255730.0;-22.811574;-43.320642;72_213;130.0;JORN GERALDO ROCHA;600
400086770.0;-22.811764;-43.327943;72_203;211.0;PADRE PERONEILLE;252
400089634.0;-22.803811;-43.326861;72_207;301.0;MIN ARTUR COSTA;1253
400152895.0;-22.80813;-43.319625;72_210;427.0;MAL ANTONIO SOUZA;1102
400382913.0;-22.811994;-43.324369;72_202;287.0;FRANZ SCHUBERT;53
400095211.0;-22.812415;-43.324757;72_202;41.0;JORGE LACERDA;370
400140106.0;-22.809652;-43.322874;72_211;136.0;GEORGES BIZET;30
401424139.0;-22.817653;-43.317662;72_214;34.0;CRISTIANO MACHADO;122
400364816.0;-22.81731;-43.317087;72_214;59.0;MAL ANTONIO SOUZA;123
400394973.0;-22.802581;-43.325125;72_207;188.0;TALES DE CARVALHO;154
400139319.0;-22.811643;-43.327598;72_203;251.0;GAL OSCILIO MAIA;352
400091225.0;-22.805465;-43.324034;72_209;5.0;SEBASTIAN BACH;151
400109213.0;-22.815257;-43.320806;72_201;284.0;PROF FRANCA AMARAL;543
400106693.0;-22.805662;-43.321548;72_210;237.0;ANTONIO DE ALBUQUERQUE;621
400101305.0;-22.802823;-43.324317;72_207;113.0;TALES DE CARVALHO;0
400086801.0;-22.808207;-43.32432;72_208;331.0;OTAVIO MANGABEIRA;32
400387391.0;-22.80702;-43.320312;72_210;328.0;DEBUSSY;222
400100154.0;-22.804064;-43.321186;72_209;250.0;CHARLES GOUNOD;61
400091771.0;-22.805363;-43.321197;72_210;293.0;ATILIO VIVAQUA;350
400466782.0;-22.812586;-43.323504;72_202;253.0;FRANZ SCHUBERT;162
400137446.0;-22.804388;-43.320526;72_209;303.0;MAL ANTONIO SOUZA;1612
400394153.0;-22.808414;-43.324315;72_208;394.0;OTAVIO MANGABEIRA;25
400390450.0;-22.813356;-43.326015;72_203;174.0;MIN ARTUR COSTA;155
400238317.0;-22.808103;-43.329318;72_204;42.0;PROF PIRES SALGADO;106
400417472.0;-22.807915;-43.329421;72_204;14.0;PROF PIRES SALGADO;77
400108710.0;-22.808241;-43.329068;72_204;46.0;PROF PIRES SALGADO;136
400128852.0;-22.806702;-43.321191;72_210;266.0;ANTONIO DE ALBUQUERQUE;502
400137618.0;-22.802774;-43.325597;72_207;243.0;TALES DE CARVALHO;214
400463708.0;-22.808242;-43.329972;72_204;156.0;MONS CASTELO BRANCO;55
400084597.0;-22.815391;-43.318022;72_214;200.0;MAL ANTONIO SOUZA;317
401999794.0;-22.810704;-43.3227;72_211;82.0;CRISTIANO MACHADO;1011
401206035.0;-22.813278;-43.320033;72_213;314.0;ARINOS;152
401642756.0;-22.81051;-43.322361;72_211;42.0;MOZART;656
401207149.0;-22.804532;-43.327226;72_207;312.0;MAL JOSE PESSOA;2
400380639.0;-22.810277;-43.319751;72_211;380.0;CHARLES GOUNOD;681
400091737.0;-22.806902;-43.325379;72_208;369.0;OTAVIO MANGABEIRA;225
400420184.0;-22.817199;-43.319268;72_201;137.0;PROF FRANCA AMARAL;246
400141710.0;-22.808345;-43.320806;72_210;174.0;ANTONIO DE ALBUQUERQUE;318
400117666.0;-22.802819;-43.324316;72_207;111.0;TALES DE CARVALHO;145
401951019.0;-22.810778;-43.320853;72_211;189.0;FRANZ LISZT;733
400380804.0;-22.809528;-43.322282;72_211;138.0;GEORGES BIZET;72
400273721.0;-22.812541;-43.319756;72_213;199.0;MAL FELIPE SCHMIDT;128
400103298.0;-22.8084;-43.320185;72_210;120.0;CHARLES GOUNOD;491
400434350.0;-22.807594;-43.328902;72_206;15.0;ALVARO DE MAGALHAES;80
400086732.0;-22.811058;-43.328538;72_203;224.0;GAL OSCILIO MAIA;0
400100186.0;-22.803565;-43.325922;72_207;212.0;FLAVIO DA SILVEIRA;0
402010692.0;-22.817505;-43.317764;72_214;37.0;CRISTIANO MACHADO;142
400110619.0;-22.813145;-43.319437;72_213;279.0;ARINOS;81
400425194.0;-22.812882;-43.318518;72_213;475.0;MAL ANTONIO SOUZA;310
400137769.0;-22.803406;-43.325299;72_207;201.0;FLAVIO DA SILVEIRA;0
400093257.0;-22.81095;-43.320332;72_211;259.0;ANTONIO DE ALBUQUERQUE;21
400462507.0;-22.812941;-43.31717;72_214;383.0;CORREA DIAS;1413
400086778.0;-22.809675;-43.325241;72_205;70.0;PEDRO DA VEIGA;139
400131846.0;-22.806407;-43.327611;72_206;194.0;FIDIAS;121
400086726.0;-22.812293;-43.32642;72_203;277.0;GAL OSCILIO MAIA;502
400420673.0;-22.810118;-43.330236;72_203;13.0;GAL OSCILIO MAIA;99
400093232.0;-22.80973;-43.325363;72_205;185.0;PEDRO DA VEIGA;122
401839238.0;-22.803414;-43.321029;72_209;263.0;MAL JOSE PESSOA;460
400142840.0;-22.805602;-43.323078;72_209;336.0;ATILIO VIVAQUA;161
400474075.0;-22.810153;-43.327673;72_204;218.0;PADRE BOSS;311
400382085.0;-22.809824;-43.319347;72_211;304.0;MAL ANTONIO SOUZA;745
400140256.0;-22.805954;-43.32014;72_210;462.0;MAL ANTONIO SOUZA;1442
400417707.0;-22.806907;-43.321755;72_210;42.0;FRANZ LISZT;331
400139103.0;-22.805375;-43.326458;72_207;389.0;OTAVIO MANGABEIRA;419
400091246.0;-22.807763;-43.323315;72_208;88.0;DEBUSSY;22
402140631.0;-22.805199;-43.324095;72_209;10.0;SEBASTIAN BACH;121
400090158.0;-22.80711;-43.319924;72_210;444.0;MAL ANTONIO SOUZA;1332
400153289.0;-22.815055;-43.319646;72_214;430.0;CRISTIANO MACHADO;471
400096203.0;-22.808392;-43.326472;72_206;303.0;GELABERT SIMAS;41
400086784.0;-22.807506;-43.324954;72_208;379.0;OTAVIO MANGABEIRA;145
400360974.0;-22.807347;-43.327218;72_206;166.0;PROF COSTA RIBEIRO;510
400106409.0;-22.816488;-43.318636;72_214;453.0;CRISTIANO MACHADO;281
400428706.0;-22.811101;-43.325164;72_205;372.0;MONS CASTELO BRANCO;566
400456414.0;-22.806923;-43.328893;72_206;137.0;GELABERT SIMAS;29
400083693.0;-22.813214;-43.323523;72_202;64.0;JORGE LACERDA;241
400492420.0;-22.808538;-43.324242;72_208;398.0;OTAVIO MANGABEIRA;9
400203746.0;-22.808915;-43.327601;72_204;96.0;PROF PIRES SALGADO;267
400090640.0;-22.818003;-43.317567;72_214;478.0;CRISTIANO MACHADO;81
400328771.0;-22.813665;-43.324876;72_202;143.0;CARI LEVI;484
400154275.0;-22.804668;-43.320446;72_209;301.0;MAL ANTONIO SOUZA;1582
400095528.0;-22.808862;-43.328306;72_204;376.0;PROF COSTA RIBEIRO;360
400118752.0;-22.812227;-43.327706;72_203;143.0;ANTONIO DA SILVA;201
400137595.0;-22.804786;-43.324803;72_209;407.0;CONSTANTINO MENELAU;61
400417706.0;-22.811205;-43.318907;72_212;39.0;MAL ANTONIO SOUZA;830
400461705.0;-22.810474;-43.322701;72_211;44.0;CRISTIANO MACHADO;752
400095931.0;-22.811746;-43.329541;72_203;370.0;JOAO DE PAULA FONSECA;65
400107167.0;-22.807483;-43.319909;72_210;401.0;MAL ANTONIO SOUZA;1200
400105121.0;-22.804324;-43.320636;72_209;283.0;MAL ANTONIO SOUZA;1623
400268983.0;-22.811387;-43.325466;72_205;211.0;PADRE BOSS;28
400350859.0;-22.812679;-43.323337;72_202;255.0;FRANZ SCHUBERT;182
400315466.0;-22.808915;-43.327837;72_204;65.0;PROF PIRES SALGADO;250
400150181.0;-22.809453;-43.324878;72_205;47.0;PINTOR MARQUES JUNIOR;600
400102293.0;-22.811788;-43.323783;72_202;310.0;FREDERIC CHOPIN;102
400091625.0;-22.811082;-43.322438;72_211;90.0;CRISTIANO MACHADO;961
400089220.0;-22.814905;-43.319752;72_214;428.0;CRISTIANO MACHADO;491
400106494.0;-22.817955;-43.318735;72_201;180.0;PROF FRANCA AMARAL;146
400109289.0;-22.809568;-43.327813;72_204;390.0;MONS CASTELO BRANCO;286
400116304.0;-22.804079;-43.322623;72_209;114.0;FRANZ LISZT;28
400115316.0;-22.805932;-43.328076;72_206;352.0;FIDIAS;32
400101096.0;-22.805763;-43.320236;72_210;465.0;MAL ANTONIO SOUZA;1482
400252802.0;-22.810285;-43.32982;72_203;3.0;GAL OSCILIO MAIA;147
400105283.0;-22.813739;-43.318316;72_213;468.0;MAL ANTONIO SOUZA;492
400108026.0;-22.805044;-43.324245;72_209;36.0;SEBASTIAN BACH;102
400155792.0;-22.805271;-43.320718;72_210;295.0;ATILIO VIVAQUA;360
400157679.0;-22.806754;-43.325483;72_208;367.0;OTAVIO MANGABEIRA;245
400491014.0;-22.812206;-43.323027;72_202;320.0;FREDERIC CHOPIN;198
400116767.0;-22.810339;-43.319107;72_211;325.0;MAL ANTONIO SOUZA;992
400393374.0;-22.812701;-43.316845;72_212;441.0;CORREA DIAS;1380
400095616.0;-22.804368;-43.323671;72_209;361.0;MOZART;41
400483068.0;-22.807187;-43.329845;604_3;29.0;RODOLFO CHAMBELLAND;480
400105120.0;-22.803535;-43.320738;72_209;314.0;MAL ANTONIO SOUZA;1692
401206034.0;-22.805416;-43.328374;604_3;25.0;RODOLFO CHAMBELLAND;505
400142828.0;-22.814375;-43.320126;72_214;414.0;CRISTIANO MACHADO;561
400089800.0;-22.815076;-43.320745;72_201;276.0;PROF FRANCA AMARAL;546
400159090.0;-22.810316;-43.321788;72_211;403.0;ROBERT SCHUMANN;552
400091434.0;-22.805459;-43.325704;72_207;339.0;MIN ARTUR COSTA;931
400103398.0;-22.815404;-43.322925;72_201;34.0;GAL CORREA E CASTRO;378
400328773.0;-22.81421;-43.324393;72_202;179.0;CARI LEVI;553
401732275.0;-22.805383;-43.326296;72_207;365.0;OTAVIO MANGABEIRA;412
400121899.0;-22.806835;-43.324352;72_208;39.0;MIN ARTUR COSTA;762
400338180.0;-22.809981;-43.324125;72_202;1.0;MIN ARTUR COSTA;432
400494409.0;-22.811122;-43.330052;72_203;422.0;PROF COSTA RIBEIRO;15
400142602.0;-22.812186;-43.32903;72_203;129.0;JOAO DE PAULA FONSECA;116
400471605.0;-22.807293;-43.3264;72_205;105.0;PINTOR MARQUES JUNIOR;306
400098184.0;-22.810295;-43.321674;72_211;17.0;ROBERT SCHUMANN;651
400084505.0;-22.814094;-43.318234;72_213;461.0;MAL ANTONIO SOUZA;452
400108180.0;-22.80708;-43.321717;72_210;40.0;FRANZ LISZT;351
400086682.0;-22.810427;-43.32742;72_204;211.0;PADRE BOSS;372
400382652.0;-22.806332;-43.322593;72_210;214.0;ROBERT SCHUMANN;251
400461761.0;-22.810741;-43.32026;72_211;262.0;ANTONIO DE ALBUQUERQUE;40
400091201.0;-22.806128;-43.323884;72_208;150.0;SEBASTIAN BACH;201
400159927.0;-22.805082;-43.326508;72_207;370.0;OTAVIO MANGABEIRA;448
400096397.0;-22.81773;-43.318895;72_201;184.0;PROF FRANCA AMARAL;176
400428104.0;-22.807089;-43.323171;72_208;244.0;MOZART;322
401309150.0;-22.809948;-43.319954;72_211;355.0;CHARLES GOUNOD;652
400101313.0;-22.807068;-43.323047;72_208;194.0;MOZART;321
400091022.0;-22.804151;-43.321166;72_209;249.0;CHARLES GOUNOD;71
400469548.0;-22.810647;-43.321596;72_211;13.0;ROBERT SCHUMANN;691
400330567.0;-22.807852;-43.330343;72_204;318.0;RODOLFO CHAMBELLAND;380
400140599.0;-22.812461;-43.324671;72_202;39.0;JORGE LACERDA;360
400008109.0;-22.810552;-43.322805;72_211;79.0;CRISTIANO MACHADO;1031
400338178.0;-22.812996;-43.325498;72_202;223.0;MIN ARTUR COSTA;192
400300776.0;-22.813043;-43.326216;72_203;171.0;ANTONIO DA SILVA;27
400432496.0;-22.808843;-43.326533;72_206;91.0;ALVARO DE MAGALHAES;335
400296338.0;-22.8073;-43.324963;72_208;348.0;OTAVIO MANGABEIRA;152
400095614.0;-22.808352;-43.32275;72_208;20.0;MOZART;441
400091698.0;-22.809955;-43.321872;72_211;399.0;ROBERT SCHUMANN;512
400112105.0;-22.812796;-43.327641;72_203;344.0;JOAO DE PAULA FONSECA;432
400117835.0;-22.805148;-43.326617;72_207;386.0;OTAVIO MANGABEIRA;449
400513202.0;-22.816895;-43.317554;72_214;46.0;ROSSINI;54
400095445.0;-22.811646;-43.327362;72_203;319.0;GAL OSCILIO MAIA;46
400105127.0;-22.808521;-43.322206;72_208;112.0;ROBERT SCHUMANN;372
401600771.0;-22.810109;-43.321226;72_211;166.0;FRANZ LISZT;652
400068320.0;-22.812619;-43.325315;72_202;224.0;MIN ARTUR COSTA;232
400049396.0;-22.807703;-43.328609;72_206;10.0;ALVARO DE MAGALHAES;115
400383620.0;-22.806657;-43.323756;72_208;142.0;SEBASTIAN BACH;261
400151045.0;-22.817726;-43.316757;72_214;78.0;MAL ANTONIO SOUZA;82
400156969.0;-22.809274;-43.326921;72_204;86.0;PROF PIRES SALGADO;337
400155603.0;-22.811368;-43.329915;72_203;374.0;PROF COSTA RIBEIRO;150
400123607.0;-22.804667;-43.324219;72_209;16.0;SEBASTIAN BACH;61
400158138.0;-22.814775;-43.317193;72_214;315.0;VERTENTES;150
402507992.0;-22.813751;-43.323401;72_202;68.0;JORN GERALDO ROCHA;0
400100229.0;-22.810263;-43.319242;72_211;311.0;MAL ANTONIO SOUZA;695
400384839.0;-22.806695;-43.328261;72_206;156.0;IBIUNA;62
400145609.0;-22.808301;-43.330126;72_204;324.0;MONS CASTELO BRANCO;36
400153292.0;-22.81536;-43.317909;72_214;223.0;MAL ANTONIO SOUZA;322
400096201.0;-22.807848;-43.32721;72_206;122.0;GELABERT SIMAS;207
400091708.0;-22.804474;-43.322327;72_209;153.0;FRANZ LISZT;81
400128077.0;-22.812541;-43.326914;72_203;193.0;ANTONIO DA SILVA;126
401871913.0;-22.812812;-43.316785;72_214;387.0;CORREA DIAS;1279
400107326.0;-22.809337;-43.329423;72_204;185.0;PADRE BOSS;140
400159856.0;-22.812864;-43.326336;72_203;185.0;ANTONIO DA SILVA;42
401564733.0;-22.812219;-43.32068;72_213;22.0;CONS MEIRELLES;189
400104958.0;-22.807204;-43.325167;72_208;373.0;OTAVIO MANGABEIRA;185
400138475.0;-22.803847;-43.325146;72_207;126.0;MAL JOSE PESSOA;215
400089721.0;-22.80469;-43.324327;72_209;30.0;SEBASTIAN BACH;62
400291901.0;-22.809334;-43.323649;72_208;407.0;CRISTIANO MACHADO;1191
400449544.0;-22.808388;-43.319685;72_210;414.0;MAL ANTONIO SOUZA;885
400520724.0;-22.809506;-43.322168;72_211;141.0;GEORGES BIZET;90
400021899.0;-22.806459;-43.325003;72_208;302.0;MIN ARTUR COSTA;821
400468383.0;-22.805904;-43.328651;72_206;224.0;RODOLFO CHAMBELLAND;383
400107898.0;-22.816187;-43.318848;72_214;448.0;CRISTIANO MACHADO;321
400140385.0;-22.810209;-43.322892;72_211;47.0;CRISTIANO MACHADO;782
400109025.0;-22.812911;-43.32507;72_202;90.0;PLINIO BARRETO;392
400476847.0;-22.815478;-43.317983;72_214;203.0;MAL ANTONIO SOUZA;307
400150870.0;-22.812202;-43.328707;72_203;354.0;JOAO DE PAULA FONSECA;165
400095897.0;-22.80989;-43.319331;72_211;305.0;MAL ANTONIO SOUZA;735
400086665.0;-22.809095;-43.327499;72_204;74.0;PROF PIRES SALGADO;290
400104893.0;-22.807288;-43.320433;72_210;136.0;CHARLES GOUNOD;371
400098050.0;-22.808562;-43.319644;72_210;417.0;MAL ANTONIO SOUZA;865
401314164.0;-22.804694;-43.322979;72_209;98.0;ROBERT SCHUMANN;91
400344819.0;-22.805074;-43.321074;72_209;234.0;CHARLES GOUNOD;172
401164258.0;-22.811643;-43.327598;72_203;252.0;GAL OSCILIO MAIA;352
400084416.0;-22.815357;-43.319433;72_214;434.0;CRISTIANO MACHADO;431
400105597.0;-22.808962;-43.322105;72_208;119.0;ROBERT SCHUMANN;422
400108256.0;-22.80262;-43.32524;83_126;73.0;TALES DE CARVALHO;174
400130126.0;-22.805068;-43.325583;72_207;20.0;MIN ARTUR COSTA;1112
400105275.0;-22.813024;-43.319413;72_213;304.0;ARINOS;82
400472070.0;-22.806911;-43.324301;72_208;38.0;MIN ARTUR COSTA;752
400498203.0;-22.809209;-43.327285;72_204;75.0;PROF PIRES SALGADO;310
400451371.0;-22.804312;-43.324301;72_209;20.0;SEBASTIAN BACH;17
400393376.0;-22.812888;-43.316961;72_214;384.0;CORREA DIAS;1391
400356563.0;-22.809782;-43.321912;72_211;397.0;ROBERT SCHUMANN;492
400138563.0;-22.812855;-43.319001;72_213;296.0;ARINOS;32
400097514.0;-22.807866;-43.329509;72_204;15.0;PROF PIRES SALGADO;67
400493373.0;-22.805646;-43.328145;72_206;209.0;FIDIAS;23
400116566.0;-22.804001;-43.32133;72_209;214.0;CHARLES GOUNOD;56
401764019.0;-22.813528;-43.325124;72_202;148.0;CARI LEVI;514
400100181.0;-22.80527;-43.321433;72_209;323.0;ATILIO VIVAQUA;339
401476461.0;-22.812315;-43.319219;72_213;207.0;MAL FELIPE SCHMIDT;188
400432737.0;-22.812277;-43.328864;72_203;131.0;JOAO DE PAULA FONSECA;136
400158137.0;-22.814702;-43.317208;72_214;317.0;VERTENTES;148
400127960.0;-22.803806;-43.32075;72_209;274.0;MAL ANTONIO SOUZA;1682
400158047.0;-22.806239;-43.322114;72_210;70.0;FRANZ LISZT;248
400086612.0;-22.805177;-43.328238;72_206;342.0;RODOLFO CHAMBELLAND;735
401464592.0;-22.805021;-43.324136;72_209;12.0;SEBASTIAN BACH;101
400089218.0;-22.806228;-43.320685;72_210;340.0;CHARLES GOUNOD;281
401940920.0;-22.811859;-43.325797;72_205;272.0;ATILIO PARIM;625
400143180.0;-22.814019;-43.316092;72_214;330.0;FERNANDES DA CUNHA;1465
400473525.0;-22.807551;-43.319767;72_210;439.0;MAL ANTONIO SOUZA;1162
400154799.0;-22.810144;-43.31848;72_212;215.0;LOURIVAL INACIO;41
400489995.0;-22.816206;-43.321459;72_201;223.0;GAL CORREA E CASTRO;230
400396626.0;-22.803006;-43.323752;604_3;16.0;TALES DE CARVALHO;42
400381569.0;-22.803525;-43.327431;72_203;107.0;OTAVIO MANGABEIRA;622
401546718.0;-22.813048;-43.324818;72_202;87.0;PLINIO BARRETO;362
400098030.0;-22.803616;-43.324608;72_207;160.0;MAL JOSE PESSOA;275
400091407.0;-22.811667;-43.319345;72_213;43.0;CONS MEIRELLES;39
400137968.0;-22.805143;-43.324845;72_207;64.0;CONSTANTINO MENELAU;108
400159759.0;-22.808488;-43.329787;72_204;328.0;MONS CASTELO BRANCO;76
400139821.0;-22.811101;-43.326219;72_205;251.0;PADRE BOSS;472
401549086.0;-22.810005;-43.319304;72_211;308.0;MAL ANTONIO SOUZA;725
401541062.0;-22.814887;-43.317382;72_214;257.0;LOURIVAL INACIO;151
400112942.0;-22.810817;-43.326496;72_205;228.0;PADRE BOSS;441
400344818.0;-22.805074;-43.321074;72_209;233.0;CHARLES GOUNOD;172
400386507.0;-22.811929;-43.323528;72_202;313.0;FREDERIC CHOPIN;132
400123986.0;-22.805135;-43.324224;72_209;37.0;SEBASTIAN BACH;112
400157597.0;-22.814743;-43.317417;61_0;0.0;LOURIVAL INACIO;147
400378835.0;-22.816536;-43.318445;72_214;169.0;CRISTIANO MACHADO;242
400514858.0;-22.805989;-43.325869;72_207;351.0;OTAVIO MANGABEIRA;328
400158882.0;-22.814112;-43.318659;72_213;329.0;EIVIND NEPOMUCENO;131
400533695.0;-22.812609;-43.318726;72_213;52.0;MAL ANTONIO SOUZA;533
400098239.0;-22.807463;-43.32356;72_208;131.0;SEBASTIAN BACH;351
400083371.0;-22.815553;-43.318597;72_214;136.0;IRMA VOISIN;161
400158287.0;-22.814793;-43.317669;72_214;245.0;QUINCAS LARANJEIRAS;149
400159983.0;-22.811206;-43.322084;72_211;116.0;MOZART;741
400460961.0;-22.814215;-43.324093;72_202;182.0;CARI LEVI;393
400338186.0;-22.805366;-43.325373;72_207;14.0;MIN ARTUR COSTA;1072
400418296.0;-22.8157;-43.318493;72_214;137.0;IRMA VOISIN;141
400088250.0;-22.813132;-43.323742;72_202;62.0;JORGE LACERDA;271
401639794.0;-22.814596;-43.317556;72_214;250.0;FERNANDES DA CUNHA;148
400157252.0;-22.814498;-43.317251;72_214;323.0;VERTENTES;142
400158136.0;-22.814641;-43.317221;61_0;0.0;VERTENTES;146
400493804.0;-22.811333;-43.3258;72_205;258.0;PADRE BOSS;506
400336399.0;-22.808225;-43.321757;72_210;91.0;FRANZ LISZT;446
400159790.0;-22.808753;-43.326703;72_206;93.0;ALVARO DE MAGALHAES;315
400102193.0;-22.811859;-43.325797;72_205;270.0;ATILIO PARIM;625
400396554.0;-22.81282;-43.320704;72_213;245.0;MAL FELIPE SCHMIDT;29
400420237.0;-22.812272;-43.319375;72_213;226.0;MAL FELIPE SCHMIDT;179
400118729.0;-22.811147;-43.326135;72_205;252.0;PADRE BOSS;492
400156449.0;-22.804444;-43.321224;72_209;223.0;CHARLES GOUNOD;106
400090935.0;-22.808758;-43.320105;72_210;113.0;CHARLES GOUNOD;531
400089672.0;-22.80561;-43.320245;72_210;467.0;MAL ANTONIO SOUZA;1492
400157248.0;-22.814183;-43.317328;71_405;339.0;ANTONIO LOPES;138
400388577.0;-22.813838;-43.328281;72_203;91.0;PRES DUTRA;540
400414621.0;-22.809035;-43.323703;72_208;292.0;CRISTIANO MACHADO;0
401940919.0;-22.811859;-43.325797;72_205;271.0;ATILIO PARIM;625
400393379.0;-22.812898;-43.317338;72_212;445.0;CORREA DIAS;1406
400157251.0;-22.814232;-43.317268;72_214;335.0;VERTENTES;141
400106615.0;-22.811452;-43.329129;72_203;384.0;ANTONIO DA SILVA;70
400212984.0;-22.808152;-43.32667;72_205;150.0;GELABERT SIMAS;199
400413634.0;-22.802827;-43.323945;604_3;4.0;TALES DE CARVALHO;34
400338184.0;-22.806679;-43.324458;72_208;43.0;MIN ARTUR COSTA;782
400089725.0;-22.806702;-43.322632;72_208;171.0;ROBERT SCHUMANN;292
400095527.0;-22.808014;-43.322946;72_208;256.0;MOZART;402
400159802.0;-22.811533;-43.32638;72_205;282.0;ATILIO PARIM;555
400102985.0;-22.813137;-43.324653;72_202;84.0;PLINIO BARRETO;342
400089682.0;-22.813472;-43.320238;72_213;257.0;ARINOS;171
400485792.0;-22.811863;-43.324816;72_202;234.0;FRANZ SCHUBERT;22
400152838.0;-22.804212;-43.323817;72_209;364.0;MOZART;22
400090111.0;-22.815171;-43.317607;72_214;234.0;QUINCAS LARANJEIRAS;161
401689366.0;-22.811626;-43.326212;72_205;279.0;ATILIO PARIM;575
400388747.0;-22.805443;-43.322804;72_209;87.0;ROBERT SCHUMANN;193
400103303.0;-22.804887;-43.321119;72_209;230.0;CHARLES GOUNOD;156
400158244.0;-22.812905;-43.318156;72_213;435.0;QUINCAS LARANJEIRAS;106
400157171.0;-22.810962;-43.318032;72_212;356.0;ANTONIO LOPES;63
400095620.0;-22.807789;-43.322261;72_210;32.0;ROBERT SCHUMANN;391
401576792.0;-22.806977;-43.323068;72_208;197.0;MOZART;311
400049382.0;-22.811873;-43.321357;72_213;109.0;JORN GERALDO ROCHA;534
400397668.0;-22.80922;-43.330601;72_204;303.0;ATILIO PARIM;31
400397985.0;-22.809631;-43.322761;72_211;137.0;GEORGES BIZET;42
400159170.0;-22.805228;-43.324825;72_207;66.0;CONSTANTINO MENELAU;118
400328774.0;-22.813492;-43.325451;72_202;155.0;CARI LEVI;553
400091351.0;-22.816609;-43.317854;72_214;156.0;IRMA VOISIN;21
400395692.0;-22.818155;-43.316685;72_214;68.0;MAL ANTONIO SOUZA;25
400097760.0;-22.808639;-43.322803;72_208;267.0;MOZART;472
400107964.0;-22.803238;-43.326496;72_207;224.0;TALES DE CARVALHO;345
400458021.0;-22.80909;-43.323199;72_208;418.0;SEBASTIAN BACH;511
400106620.0;-22.811037;-43.320792;72_211;183.0;FRANZ LISZT;763
400423560.0;-22.812451;-43.323523;72_202;273.0;FRANZ SCHUBERT;153
400107172.0;-22.806944;-43.327366;72_206;376.0;FIDIAS;162
400140268.0;-22.805682;-43.326244;72_207;398.0;OTAVIO MANGABEIRA;389
400497912.0;-22.808034;-43.32174;72_210;90.0;FRANZ LISZT;440
400131001.0;-22.816803;-43.322966;72_201;13.0;PRES DUTRA;590
400101603.0;-22.808409;-43.319557;72_210;424.0;MAL ANTONIO SOUZA;1202
400097995.0;-22.80605;-43.320728;72_210;342.0;CHARLES GOUNOD;261
400100675.0;-22.818763;-43.317178;72_214;1.0;DO VIGARIO GERAL;123
401839702.0;-22.809607;-43.324771;72_205;51.0;PINTOR MARQUES JUNIOR;618
400157566.0;-22.812978;-43.317871;72_212;4.0;LOURIVAL INACIO;108
400399821.0;-22.818946;-43.318989;72_201;3.0;PRES DUTRA;142
400100189.0;-22.806348;-43.321273;72_210;271.0;ANTONIO DE ALBUQUERQUE;542
400127199.0;-22.812017;-43.326921;72_203;270.0;GAL OSCILIO MAIA;442
400386414.0;-22.806004;-43.32329;72_208;215.0;MOZART;201
400118370.0;-22.809665;-43.327417;72_204;110.0;MONS CASTELO BRANCO;325
400157247.0;-22.814112;-43.317296;72_214;338.0;VERTENTES;137
401349599.0;-22.802603;-43.327206;87_406;355.0;SOSSEGO;2
400024739.0;-22.80671;-43.327399;72_206;185.0;FIDIAS;161
400101338.0;-22.808285;-43.325883;72_205;167.0;PADRE PERONEILLE;391
400159468.0;-22.812131;-43.324117;72_202;282.0;FRANZ SCHUBERT;83
400157147.0;-22.810042;-43.318243;61_0;0.0;ANTONIO LOPES;39
400089653.0;-22.809623;-43.321125;72_211;213.0;FRANZ LISZT;603
400108630.0;-22.813338;-43.326668;72_203;334.0;JOAO DE PAULA FONSECA;37
401646723.0;-22.812094;-43.318946;72_213;217.0;MAL FELIPE SCHMIDT;229
400086679.0;-22.808942;-43.330141;72_204;175.0;PADRE BOSS;76
400145813.0;-22.806632;-43.327453;72_206;187.0;FIDIAS;151
402165654.0;-22.805188;-43.324834;72_207;65.0;CONSTANTINO MENELAU;108
400453210.0;-22.812481;-43.32275;72_202;14.0;JORN GERALDO ROCHA;305
402006523.0;-22.811055;-43.328423;72_203;222.0;GAL OSCILIO MAIA;0
400255705.0;-22.814109;-43.323616;72_202;130.0;JORN GERALDO ROCHA;135
401956271.0;-22.812207;-43.31896;72_213;210.0;MAL FELIPE SCHMIDT;238
402565469.0;-22.815124;-43.323428;72_201;42.0;GAL CORREA E CASTRO;428
400142909.0;-22.811902;-43.325939;72_205;318.0;ATILIO PARIM;616
400151977.0;-22.811565;-43.31938;72_213;69.0;CONS MEIRELLES;48
400158160.0;-22.809588;-43.31892;72_212;166.0;QUINCAS LARANJEIRAS;22
400102926.0;-22.80385;-43.321978;72_209;166.0;ANTONIO DE ALBUQUERQUE;827
400531036.0;-22.809472;-43.33014;72_204;298.0;ATILIO PARIM;87
400081481.0;-22.807603;-43.320363;72_210;133.0;CHARLES GOUNOD;501
400450738.0;-22.80364;-43.322185;72_209;165.0;MAL JOSE PESSOA;380
